date,start_date,end_date,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,OT,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEAR_WEEK,search_fact,report_fact
2013-11-18,2013-11-18,2013-11-24,National,X,2013,47,1.72344,1.73267,4835,3088,X,5579,1083,583,15168,2012,875411,2013-47,"Objective facts about the Pulic Health and FLU situation:
Influenza A (H1N1) virus infections have been reported in the United States, with some cases showing oseltamivir resistance. 
Influenza A (H5N1) virus infections have been reported in humans, primarily after direct or close contact with infected poultry. 
Every year, millions of people worldwide catch influenza, a viral disease of the airways. 
In the United States, there have been no reported cases of H5N1 influenza virus infections. 
Multidrug-resistant Acinetobacter species account for more than 7,000 infections in the United States per year.","Objective facts about the proportion of flu patients to the total number of patients in the United States each week:
The proportion of outpatient visits for influenza-like illness (ILI) was 1.7%, below the national baseline of 2.0%."
2013-11-25,2013-11-25,2013-12-01,National,X,2013,48,2.11076,2.09858,4937,3027,X,4313,1059,639,13975,2042,665926,2013-48,"The 2009 influenza pandemic infected 61 million Americans in the United States, and seasonal influenza is estimated to kill between 3,600 and 49,000 people in the United States.","The proportion of flu patients to the total number of patients in the United States each week is 1.9%, which is below the national baseline of 2.0%. This is based on data from the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) for week 48, ending November 30, 2013."
2013-12-02,2013-12-02,2013-12-08,National,X,2013,49,2.1708,2.21374,5549,4375,X,6579,1552,865,18920,2055,854664,2013-49,"Objective facts about the Pulic Health and FLU situation:
Selected characteristics of persons with confirmed cases of influenza A(H1N1)pdm09 virus infection were studied in the United States. 
Real-time influenza forecasts were made during the 2012–2013 season in the USA. 
Few anti-influenza drugs are licensed in the United States for the prevention and therapy of influenza A and B virus infections. 
Six more dairy cattle herds in the United States have tested positive for avian influenza.","Objective facts about the The proportion of flu patients to the total number of patients in the United States each week situation:
The proportion of outpatient visits for influenza-like illness (ILI) was 2.1%, above the national baseline of 2.0%. Three regions (Regions 4, 6, and 8) reported a proportion of outpatient visits for ILI above their region-specific baseline level."
2013-12-09,2013-12-09,2013-12-15,National,X,2013,50,2.36971,2.41674,5501,4458,X,7046,1591,802,19398,2054,802651,2013-50,"The complex link between influenza and severe sepsis is characterized by a pro-inflammatory state, which progresses to an anti-inflammatory state.","Objective facts about the proportion of flu patients to the total number of patients in the United States each week:
- During week 50, 2.3% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). 
- The proportion of outpatient visits for ILI ranged from 0.8% to 5.8% during week 50 on a regional level. 
- Five regions (Regions 4, 5, 6, 7, and 8) reported a proportion of outpatient visits for ILI at or above their region-specific baseline level. 
- The cumulative rate for the season of laboratory-confirmed influenza-associated hospitalizations was 3.0 per 100,000 population."
2013-12-16,2013-12-16,2013-12-22,National,X,2013,51,3.15997,3.03071,6555,6525,X,8406,2272,939,24697,2009,814891,2013-51,"In 2013, there were 126 million ED visits with a diagnosis of acute respiratory tract infections (ARTI) in the US, and antibiotics were prescribed in many cases.","Objective facts about the proportion of flu patients to the total number of patients in the United States each week:

* During week 51 (December 15-21, 2013), the proportion of outpatient visits for influenza-like illness (ILI) was 3.0%, above the national baseline of 2.0%. 
* Eight regions reported ILI at or above region-specific baseline levels. 
* The proportion of deaths attributed to pneumonia and influenza (P&I) was below the epidemic threshold."
2013-12-23,2013-12-23,2013-12-29,National,X,2013,52,4.59053,4.38724,7814,7499,X,7485,2874,1316,26988,2007,615148,2013-52,"As of November 2013, at least 309 humans in 10 US states have been found to be infected with influenza A H3N2 variant virus.","During week 52, 20 states experienced high ILI activity, 8 states and New York City experienced moderate ILI activity, 6 states experienced low ILI activity, and 16 states experienced minimal ILI activity."
2013-12-30,2013-12-30,2014-01-05,National,X,2014,1,4.28195,4.2112,7488,9135,X,6726,3555,1750,28654,2033,680424,2014-1,"Objective facts about the Pulic Health and FLU situation:
The 1918 influenza pandemic resulted in an estimated 500,000–675,000 deaths in the U.S. and 50–100 million deaths worldwide. 
HPAI viruses rarely infect humans, but since 1997, instances of human infection have occurred outside the United States resulting in serious illness and death. 
In the United States, the prevalence of influenza infection and ASD or ADHD is being studied.","The proportion of outpatient visits for influenza-like illness (ILI) was 4.4%, above the national baseline of 2.0%."
2014-01-06,2014-01-06,2014-01-12,National,X,2014,2,3.56288,3.46492,6233,8846,X,7881,3565,1622,28147,2059,812343,2014-2,The 2009 pandemic H1N1 influenza virus emphasizes the need for universal influenza vaccines that would broadly protect against different strains.,"Objective facts about the situation:
- During week 2 (January 5-11, 2014), influenza activity remained high in the United States. 
- 2,721 (25.1%) of 10,841 specimens tested were positive for influenza. 
- The proportion of outpatient visits for influenza-like illness (ILI) was 3.6%, above the national baseline of 2.0%. 
- All 10 regions reported a proportion of outpatient visits for ILI above their region-specific baseline level."
2014-01-13,2014-01-13,2014-01-19,National,X,2014,3,3.36378,3.31698,6007,8091,X,9517,3149,1606,28370,2049,855297,2014-3,The National Institute of Allergy & Infectious Diseases in the United States conducts research on influenza A virus particles.,"Objective facts about the situation:
* The proportion of outpatient visits for influenza-like illness (ILI) was 3.4%, above the national baseline of 2.0%. 
* 23.1% of specimens tested were positive for influenza. 
* The proportion of deaths attributed to pneumonia and influenza (P&I) was above the epidemic threshold. 
* A season-cumulative rate of 17.0 laboratory-confirmed influenza-associated hospitalizations per 100,000 population was reported."
2014-01-20,2014-01-20,2014-01-26,National,X,2014,4,3.39659,3.2407,5878,6818,X,8858,2616,1332,25502,2062,786928,2014-4,"Influenza activity has been surging in the United States, with the influenza A(H1N1)pdm09 virus infection causing symptoms including diarrhea.","Objective facts about the proportion of flu patients to the total number of patients in the United States each week:
During week 4 (January 19-25, 2014), the proportion of outpatient visits for influenza-like illness (ILI) was 3.3%, above the national baseline of 2.0%."
2014-01-27,2014-01-27,2014-02-02,National,X,2014,5,3.11922,2.88598,5133,6031,X,8714,2403,1203,23484,2051,813726,2014-5,"Objective facts about the Pulic Health and FLU situation:
The rate of influenza vaccination in the United States affects the clinical manifestations of infection, which are highly variable each year. 
Influenza is an illness caused by the influenza virus, and in the United States, flu season generally occurs from December to March. 
The economic burden of non-influenza-related viral respiratory tract infection in the United States is significant.","Objective facts about the situation:
* During week 5 (January 26-February 1, 2014), influenza activity remained high in the United States. 
* The proportion of outpatient visits for influenza-like illness (ILI) was 3.2%, above the national baseline of 2.0%. 
* All 10 regions reported a proportion of outpatient visits for ILI above their region-specific baseline level."
2014-02-03,2014-02-03,2014-02-09,National,X,2014,6,2.83572,2.62172,4729,5278,X,7711,2242,1125,21085,2051,804244,2014-6,"The annual impact of seasonal influenza in the US is significant, with infection being under genetic control by the virus.","Objective facts about the proportion of flu patients to the total number of patients in the United States each week:**
- The proportion of outpatient visits for influenza-like illness (ILI) was 3.0% during week 6, above the national baseline of 2.0%. 
- 16.8% of specimens tested were positive for influenza. 
- The influenza-associated hospitalization rate was 24.6 per 100,000 population. 

**"
2014-02-10,2014-02-10,2014-02-16,National,X,2014,7,2.48484,2.34067,4210,4470,X,6717,1829,969,18195,2018,777340,2014-7,"Influenza A viruses have infected humans, including children and adults, with severe clinical consequences, and can be transmitted from pigs and birds.","Objective facts about the situation:
The proportion of outpatient visits for influenza-like illness (ILI) was 2.5% during week 7, above the national baseline of 2.0%. Nine of 10 regions reported a proportion of outpatient visits for ILI above their region-specific baseline level."
2014-02-17,2014-02-17,2014-02-23,National,X,2014,8,2.2741,2.12059,4250,4306,X,6121,1684,873,17234,2025,812700,2014-8,"As of February 8, 2014, influenza activity remained elevated in the United States, with the proportion of outpatient visits for influenza-like illness (ILI) remaining above the national baseline.","Objective facts about the situation:
The proportion of outpatient visits for influenza-like illness (ILI) was 2.3%, above the national baseline of 2.0%. Eight of 10 regions reported a proportion of outpatient visits for ILI above their region-specific baseline level."
2014-02-24,2014-02-24,2014-03-02,National,X,2014,9,2.07244,1.91094,3953,3691,X,5875,1505,890,15914,1978,832786,2014-9,"Objective facts about the Pulic Health and FLU situation:
There were complications and associated bacterial coinfections among children hospitalized with seasonal or pandemic influenza in the United States from 2003-2010. 
Haemophilus influenzae type b infections declined in the United States. 
Influenza-like illness is a concept used to track influenza activity in the United States. 
Non-polio enteroviruses cause an estimated 10 million to 15 million infections per year in the United States, mostly in children and teens.","Objective facts about the proportion of flu patients to the total number of patients in the United States each week:
- During week 9 (February 23-March 1, 2014), 2.0% of outpatient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). 
- The proportion of deaths attributed to pneumonia and influenza (P&I) was above the epidemic threshold. 
- A season-cumulative rate of 28.5 laboratory-confirmed influenza-associated hospitalizations per 100,000 population was reported."
