date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2012-10-29,3.638,3.679,3.817,3.787,3.561,3.435,3.404,3.702,4.099,"The United States is shifting towards the use of North American crude oil supplies, driven by the increasing disparity in the price of oil.",The U.S. is increasingly relying on North American crude oil supplies as widening regional oil price differences make those barrels more economically attractive. This shift implies changes in crude sourcing patterns that could affect U.S. refinery feedstock costs and product supply flows.
2012-11-05,3.563,3.625,3.792,3.771,3.47,3.367,3.337,3.663,3.951,"As of November 2012, 28% of gas stations across the New York City metropolitan area do not have gasoline available .","As of November 2012, 28% of gas stations in the New York City metropolitan area reportedly had no gasoline available, indicating a significant regional supply disruption and reduced retail availability."
2012-11-12,3.518,3.581,3.754,3.75,3.407,3.377,3.271,3.612,3.834,"The ethanol production boom in the United States was stimulated by rising oil and gasoline prices relative to corn prices, efficiency improvements in ethanol production, and government policies.","U.S. ethanol production expanded as oil and gasoline prices rose relative to corn prices, improving ethanol’s economic attractiveness as a blending component. The boom was also supported by efficiency gains in ethanol production and government policies that encouraged ethanol output."
2012-11-19,3.497,3.569,3.727,3.748,3.392,3.387,3.233,3.562,3.759,The current crude oil price is around $50 per barrel.,"Crude oil is trading around $50 per barrel, which is a key input cost for U.S. gasoline and can influence wholesale and retail gasoline prices."
2012-11-26,3.505,3.574,3.713,3.729,3.421,3.432,3.24,3.524,3.719,"The U.S. is experiencing an oil and gas boom, which is dropping prices for everyone and generating tremendous manufacturing opportunities.","The U.S. oil and gas boom is increasing supply, which the article says is pushing energy prices lower and creating significant manufacturing opportunities."
2012-12-03,3.463,3.547,3.679,3.688,3.405,3.364,3.227,3.456,3.668,"The U.S. Energy Information Administration (EIA) collects and publishes data series related to crude oil, gasoline, diesel fuel, and other petroleum product prices.","The U.S. Energy Information Administration (EIA) collects and publishes data series on crude oil, gasoline, diesel fuel, and other petroleum product prices, which can be used as inputs for monitoring and forecasting U.S. gasoline price trends."
2012-12-10,3.419,3.507,3.639,3.637,3.373,3.328,3.193,3.379,3.597,"The U.S. crude oil production has exceeded an average of 6.5 million barrels per day, and the EIA expects lower crude oil prices to result in regular gasoline prices staying near current levels.",U.S. crude oil production has risen above an average of 6.5 million barrels per day. The EIA expects lower crude oil prices to keep regular gasoline prices near current levels.
2012-12-17,3.324,3.439,3.574,3.577,3.299,3.187,3.112,3.263,3.51,"The United States has been importing less energy, with most of it being products derived from crude oil.","The United States has been importing less energy overall, and most remaining energy imports are petroleum products refined from crude oil."
2012-12-24,3.328,3.445,3.56,3.563,3.325,3.217,3.125,3.147,3.48,The United States produced more crude oil in recent times.,"U.S. crude oil production has increased in recent periods, implying greater domestic supply availability for refineries and fuel markets."
2012-12-31,3.369,3.492,3.577,3.592,3.393,3.266,3.177,3.066,3.51,"Gas prices hit an all-time high in 2012, with California's average gasoline price averaging $4.028 a gallon.","California’s average gasoline price reached an all-time high in 2012, averaging $4.028 per gallon."
2013-01-07,3.373,3.529,3.595,3.611,3.449,3.19,3.235,2.982,3.542,"Crude oil prices remained near 2011 levels in 2012, with the United States being a significant net oil importer.","In 2012, crude oil prices stayed near 2011 levels, and the United States remained a significant net importer of oil."
2013-01-14,3.377,3.537,3.593,3.605,3.47,3.204,3.232,2.914,3.545,Crude oil prices have a significant impact on retail gasoline prices.,"Retail U.S. gasoline prices are significantly influenced by crude oil prices, indicating that movements in crude benchmarks are a key driver of pump prices."
2013-01-21,3.386,3.509,3.579,3.583,3.435,3.269,3.22,2.927,3.558,Falling natural gas prices in the Continental US due to the explosion of shale gas production have drastically increased the North American supply.,"Rapid growth in U.S. shale gas production has significantly increased North American natural gas supply, driving down natural gas prices in the continental U.S."
2013-01-28,3.427,3.537,3.608,3.615,3.459,3.333,3.232,3.029,3.6,"As of 2013, the average price of natural gas in the US was a weighted average of LNG and pipeline natural gas prices, and crude oil prices were around $100/barrel.","In 2013, U.S. natural gas prices reflected a weighted average of LNG and pipeline natural gas prices. During the same period, crude oil prices were around $100 per barrel."
2013-02-04,3.604,3.677,3.755,3.753,3.599,3.556,3.401,3.192,3.795,U.S. household expenditures for gasoline account for nearly 4% of total household expenditures.,"U.S. household gasoline spending makes up nearly 4% of total household expenditures, indicating gasoline prices are a meaningful component of consumer budgets and demand sensitivity."
2013-02-11,3.677,3.733,3.807,3.814,3.652,3.624,3.451,3.323,3.924,The price of gasoline is intimately interconnected with crude oil prices.,"U.S. gasoline prices are closely linked to crude oil prices, implying that changes in crude oil markets tend to be reflected in gasoline prices."
2013-02-18,3.812,3.836,3.866,3.859,3.811,3.806,3.602,3.459,4.031,"In the United States, crude oil and petroleum product inventories are stored, and to decrease crude inventories, companies can delay or cancel shipments, or increase refinery runs.","U.S. crude oil and petroleum product inventories can be managed by delaying or canceling incoming shipments to reduce crude stocks, or by increasing refinery runs to process more crude."
2013-02-25,3.851,3.885,3.885,3.89,3.882,3.778,3.694,3.521,4.109,"As of 2013, Middle Eastern oil accounts for more than 25 percent of American oil imports, a nine-year high, coinciding with record gasoline prices.","As of 2013, Middle Eastern oil made up over 25% of U.S. oil imports, the highest share in nine years. This increase in reliance coincided with record U.S. gasoline prices."
2013-03-04,3.826,3.851,3.868,3.86,3.839,3.752,3.647,3.526,4.125,"The U.S. Energy Information Administration (EIA) provides data on motor gasoline consumption, price, and expenditure estimates for 2022.","The EIA released 2022 estimates for U.S. motor gasoline consumption, prices, and consumer expenditures, providing historical benchmarks for demand and price levels. The dataset can be used to compare current conditions against 2022 averages and trends in gasoline consumption and spending."
2013-03-11,3.779,3.816,3.843,3.834,3.796,3.661,3.611,3.518,4.104,"The United States has seen a rise in oil and gas production, which has led to a decrease in the price of crude oil and natural gas.","U.S. oil and gas production increased, contributing to lower crude oil and natural gas prices."
2013-03-18,3.764,3.781,3.819,3.8,3.757,3.689,3.593,3.518,4.062,The U.S. is forecast to overtake Saudi Arabia as the world's largest crude oil producer by 2020.,"The U.S. was forecast to overtake Saudi Arabia as the world’s largest crude oil producer by 2020, implying rising U.S. crude supply."
2013-03-25,3.746,3.753,3.796,3.784,3.718,3.699,3.575,3.518,4.016,"The United States is still a net importer of crude oil, though the country has seen a decrease in gasoline use.","The U.S. remains a net importer of crude oil, meaning domestic fuel markets are still influenced by global crude supply and prices. Gasoline use in the U.S. has decreased, indicating weaker demand compared with prior periods."
2013-04-01,3.714,3.724,3.772,3.763,3.681,3.641,3.552,3.547,3.998,"The United States produced more than 2 billion barrels of crude oil in 2011, and domestic oil production has climbed every year since then.","U.S. crude oil production exceeded 2 billion barrels in 2011 and has increased every year since, indicating a sustained rise in domestic crude supply."
2013-04-08,3.676,3.68,3.723,3.724,3.636,3.596,3.504,3.576,3.981,"The United States' year-to-date natural gas use for electric power generation is down, and crude oil, gasoline, heating oil, diesel, and propane prices have been volatile.","U.S. year-to-date natural gas consumption for electric power generation is down. Energy markets have been volatile, with crude oil, gasoline, heating oil, diesel, and propane prices fluctuating."
2013-04-15,3.611,3.628,3.678,3.676,3.578,3.497,3.436,3.559,3.941,"The United States imports foreign oil to meet its demand for diesel fuel, which requires fossil-based energy sources.","The article notes that the U.S. imports foreign oil to meet domestic diesel fuel demand, indicating reliance on fossil-based energy sources and imported supply to balance fuel markets."
2013-04-22,3.603,3.575,3.626,3.615,3.531,3.591,3.397,3.541,3.889,The tightening between supply and demand ahead of the summer driving season can result in rising prices during the first half of the year.,Tightening supply and demand ahead of the summer driving season is cited as a factor that can push gasoline prices higher during the first half of the year.
2013-04-29,3.587,3.555,3.601,3.592,3.514,3.596,3.369,3.535,3.853,"As of April 2013, the average U.S. gasoline price was $3.55 per gallon, the least expensive average for April since 2010.","In April 2013, the average U.S. gasoline price was $3.55 per gallon, the lowest average for April since 2010."
2013-05-06,3.602,3.549,3.603,3.583,3.508,3.651,3.371,3.543,3.863,The price spread between regular and premium gasoline has changed.,"The spread between regular and premium gasoline prices shifted, indicating a change in relative pricing between grades during the week."
2013-05-13,3.665,3.579,3.63,3.614,3.538,3.715,3.437,3.609,3.989,"As of May 2013, the U.S. produced over 7 million barrels of crude oil per day, more than 20% higher than the 5-year average.","As of May 2013, U.S. crude oil production exceeded 7 million barrels per day, more than 20% above the five-year average."
