CBSA Code,CBSA,start_date,end_date,OT,Category,Defining Parameter,Defining Site,Number of Sites Reporting,date,search_fact,report_fact
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-08-27,2012-09-02,76.42857142857143,Moderate,Ozone,34-025-0005,38.714285714285715,2012-08-27,The study released by Mayor Michael R. Bloomberg found that upgrades to natural gas services are critical for New York City to improve air quality and reduce greenhouse gas emissions.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-09-03,2012-09-09,57.57142857142857,Good,PM2.5,34-039-0004,34.57142857142857,2012-09-03,"The New York District Civil Works program includes activities in the watershed areas of Lake Champlain, the Hudson River, and New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-09-10,2012-09-16,58.142857142857146,Good,Ozone,34-023-0011,36.714285714285715,2012-09-10,"The air quality in and around New York City is bad enough, with the Environmental Protection Agency",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-09-17,2012-09-23,39.42857142857143,Good,Ozone,34-019-0001,41.857142857142854,2012-09-17,"The Peace Bridge plaza areas have been designated as ""no idling"" zones to reduce pollution and improve air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-09-24,2012-09-30,51.285714285714285,Moderate,PM2.5,34-039-0004,41.857142857142854,2012-09-24,The New York State Department of Environmental Conservation (DEC) mails out renewal applications to the contact person approximately two to three months prior to the expiration date for Petroleum Bulk Storage (PBS) registration/renewal.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-10-01,2012-10-07,57.42857142857143,Moderate,PM2.5,34-039-0004,41.0,2012-10-01,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-10-08,2012-10-14,38.714285714285715,Good,PM2.5,34-017-0006,40.142857142857146,2012-10-08,"Air quality is a significant environmental concern in New York City, with PM2.5 and ozone having negative health impacts, particularly for vulnerable populations.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-10-15,2012-10-21,43.57142857142857,Good,PM2.5,34-039-0004,41.42857142857143,2012-10-15,"Disadvantaged communities in New York State face environmental, public health, and economic challenges.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-10-22,2012-10-28,51.285714285714285,Good,PM2.5,34-019-0001,40.714285714285715,2012-10-22,The removal of Central Park would not eliminate the oxygen supply to New York.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-10-29,2012-11-04,32.714285714285715,Good,Ozone,34-017-1003,24.714285714285715,2012-10-29,Emissions from buildings and construction are a substantial source of air pollution in New York City.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-11-05,2012-11-11,57.857142857142854,Good,PM2.5,36-061-0128,35.57142857142857,2012-11-05,"Ozone precursors from prescribed burns in Kansas have been detected as far away as New York, affecting both human health and plants.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-11-12,2012-11-18,57.857142857142854,Moderate,PM2.5,34-039-0004,38.857142857142854,2012-11-12,"The New York State Legislature has passed Article 10 legislation, which requires the DEC to issue regulations regarding environmental justice issues, cumulative impacts on air quality, and carbon dioxide emissions.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-11-19,2012-11-25,61.57142857142857,Moderate,PM2.5,34-013-0003,39.285714285714285,2012-11-19,The New York City Department of Environmental Protection (DEP) is responsible for issuing permits related to air quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-11-26,2012-12-02,74.71428571428571,Moderate,PM2.5,34-039-0004,38.714285714285715,2012-11-26,"The New York State Department of Health provides information on indoor air quality in homes, highlighting the importance of a healthy living environment.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-12-03,2012-12-09,72.28571428571429,Moderate,PM2.5,34-039-0004,36.285714285714285,2012-12-03,"The air quality in New York is a concern, with pollution being a major issue.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-12-10,2012-12-16,65.57142857142857,Moderate,PM2.5,36-047-0052,36.714285714285715,2012-12-10,"New York City faces environmental quality challenges including air pollution, solid waste generation and recycling, litter, and water pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-12-17,2012-12-23,51.285714285714285,Moderate,PM2.5,36-061-0128,37.0,2012-12-17,The National Highway Traffic Safety Administration (NHTSA) has issued warnings for some vehicles with certain air bags.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-12-24,2012-12-30,54.285714285714285,Moderate,PM2.5,36-061-0128,33.857142857142854,2012-12-24,"New Delhi has introduced policies aimed at improving air quality, but the efforts have not been able to keep up with population growth.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2012-12-31,2013-01-06,65.71428571428571,Moderate,PM2.5,36-061-0128,34.57142857142857,2012-12-31,The air quality in Tehran is affected by an annual buildup of air pollution due to cold air and windless days trapping fumes from millions of cars and hundreds of old factories .,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-01-07,2013-01-13,82.71428571428571,Moderate,PM2.5,36-047-0052,35.57142857142857,2013-01-07,"Beijing's air quality topped 755 on a scale of 0 to 500, exceeding the ""crazy bad"" threshold.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-01-14,2013-01-20,59.857142857142854,Moderate,PM2.5,36-061-0128,35.285714285714285,2013-01-14,"The air quality in Beijing, China is extremely poor, with a pollution metric of 993 on January 12, 2013, compared to 19 in New York City on the same day.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-01-21,2013-01-27,80.71428571428571,Moderate,PM2.5,36-005-0080,36.142857142857146,2013-01-21,"The air quality in New York is a significant concern, with poor air quality reported in Metropolitan New York and Cayuga Lake.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-01-28,2013-02-03,77.71428571428571,Moderate,PM2.5,34-039-0004,36.714285714285715,2013-01-28,SEQR (State Environmental Quality Review) requires agencies to balance environmental impacts with social and economic factors when deciding to approve or undertake an action.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-02-04,2013-02-10,63.57142857142857,Moderate,PM2.5,36-061-0128,34.0,2013-02-04,"Objective facts about the Environment situation:
Air Quality Awareness Week is scheduled for May 6-10, 2024. 
The New York State Register mentions air pollution control and emission sources in its regulations. 
The Upper NY Bay Water Quality monitoring program is active, with water samples collected on Governors Island.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-02-11,2013-02-17,68.57142857142857,Moderate,PM2.5,36-061-0128,34.285714285714285,2013-02-11,The New York State Department of Health is releasing information on the Bethpage NWIRP/Grumman Cancer and Environmental Evaluation.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-02-18,2013-02-24,49.714285714285715,Moderate,PM2.5,36-061-0128,35.57142857142857,2013-02-18,"Utah is known as an outdoor lover's utopia, but it struggles with air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-02-25,2013-03-03,48.42857142857143,Moderate,PM2.5,36-061-0128,35.714285714285715,2013-02-25,"The New York State Department of Health has a questionnaire and building inventory for indoor air quality, and mortality data shows a correlation between air quality and health.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-03-04,2013-03-10,45.142857142857146,Good,Ozone,36-119-2004,36.42857142857143,2013-03-04,The New York and New Jersey Harbor Deepening Project has aided the region in advancing ecosystem restoration and improving air quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-03-11,2013-03-17,44.857142857142854,Good,Ozone,34-039-0004,40.285714285714285,2013-03-11,"The New York State Department of Environmental Conservation (DEC) submitted a State Implementation Plan for the Infrastructure Assessment on April 4, 2013.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-03-18,2013-03-24,45.142857142857146,Good,NO2,34-039-0004,41.142857142857146,2013-03-18,"As of 2013, air pollution in China had worsened, prompting the new prime minister to vow to take more vigorous efforts to address the issue.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-03-25,2013-03-31,50.42857142857143,Good,NO2,36-081-0124,39.57142857142857,2013-03-25,"New York City aims to increase its urban forest by planting and caring for one million trees, which can help mitigate air pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-04-01,2013-04-07,51.142857142857146,Good,Ozone,34-027-3001,41.57142857142857,2013-04-01,"Outdoor air pollution contributed to 1.2 million premature deaths in China in 2010, nearly 40 percent of the global total.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-04-08,2013-04-14,54.714285714285715,Good,NO2,36-005-0110,41.0,2013-04-08,"The Irish Environmental Protection Agency has released a report on Air Quality in Ireland 2022, which includes an interactive air quality report.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-04-15,2013-04-21,48.857142857142854,Good,Ozone,34-013-0003,40.714285714285715,2013-04-15,"The New York State Department of Environmental Conservation (DEC) projects decreases for nitrogen oxides (NOx), fine particulate matter (PM2.5), and sulfur dioxide (SO2) emissions in New York City.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-04-22,2013-04-28,63.285714285714285,Moderate,Ozone,34-027-3001,42.57142857142857,2013-04-22,"Urban trees can improve air quality by removing PM2.5 pollutants, with significant effects in cities like New York City.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-04-29,2013-05-05,57.714285714285715,Moderate,Ozone,36-027-0007,42.285714285714285,2013-04-29,The New York State Department of Environmental Conservation implements and monitors air pollution control programs in the state.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-05-06,2013-05-12,49.42857142857143,Good,NO2,34-039-0004,42.714285714285715,2013-05-06,"In 2013, the Jamestown, NY 2008 ozone Marginal nonattainment area attained the 2008 ozone NAAQS based on 2012 to 2014 ambient air quality data.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-05-13,2013-05-19,56.714285714285715,Good,Ozone,34-027-3001,41.857142857142854,2013-05-13,The New York Department of State (DOS) has implemented the Environmental Quality Review Act (SEQR) and the State Agency Environmental Audit to ensure environmental quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-05-20,2013-05-26,54.0,Good,Ozone,34-003-0006,41.42857142857143,2013-05-20,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-05-27,2013-06-02,92.28571428571429,Unhealthy for Sensitive Groups,Ozone,34-013-0003,42.57142857142857,2013-05-27,"There is an Air Quality Alert for Westchester County, New York, and a toll-free hotline has been established for New York residents to stay informed about air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-06-03,2013-06-09,49.857142857142854,Good,Ozone,36-103-0004,41.857142857142854,2013-06-03,"The City of New York has a complex environment with air pollution being a cause for concern, and haze can affect many things, including air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-06-10,2013-06-16,57.285714285714285,Moderate,Ozone,34-025-0005,42.714285714285715,2013-06-10,The State Environmental Quality Review Act (SEQRA) is a New York State law that requires environmental reviews for certain projects.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-06-17,2013-06-23,79.0,Moderate,Ozone,34-017-1003,43.0,2013-06-17,The New York City Department of Health and Mental Hygiene has guidelines on assessment and remediation of fungi in indoor environments.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-06-24,2013-06-30,97.71428571428571,Moderate,Ozone,36-103-0004,43.142857142857146,2013-06-24,"Objective facts about the Environment situation:
Recent epidemiological studies have examined the associations between air pollution and birth outcomes. 
Air quality monitors are used to regulate air quality. 
The New York portion of the New York-Northern New Jersey-Long Island, NY-NJ-CT, PM2.5 nonattainment area has been designated.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-07-01,2013-07-07,57.142857142857146,Moderate,PM2.5,34-003-0006,41.0,2013-07-01,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-07-08,2013-07-14,69.85714285714286,Moderate,Ozone,36-061-0128,41.142857142857146,2013-07-08,"New York State has programs to monitor and improve air quality in various settings, including restaurants, camps, pools, beaches, hotels, motels, and fairgrounds.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-07-15,2013-07-21,122.28571428571429,Unhealthy for Sensitive Groups,Ozone,34-017-2002,41.57142857142857,2013-07-15,"The same pollutants that are found in smoke from fires are commonly found in the air, and air quality can be improved by trees, which can remove pollutants like PM2.5 from the air.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2013-07-22,2013-07-28,58.57142857142857,Moderate,Ozone,34-039-2003,39.285714285714285,2013-07-22,"The Environmental Protection Agency (EPA) has gained a tough leader, Gina McCarthy, to tackle climate and air quality issues.",NA
