date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2013-06-24,3.645,3.599,3.673,3.639,3.549,3.59,3.452,3.726,4.003,"The U.S. Energy Information Administration (EIA) provides official energy statistics from the U.S. Government, including petroleum prices, supply and demand information.","The U.S. Energy Information Administration (EIA) is a U.S. government source for official petroleum statistics, including petroleum prices and supply-and-demand data relevant to gasoline markets. No specific weekly figures or market developments were provided beyond the EIA’s role and coverage."
2013-07-01,3.567,3.56,3.643,3.614,3.498,3.439,3.385,3.696,3.947,"The price of crude oil is still crucial, but gasoline prices are ultimately what refiners care about.","Crude oil prices remain an important driver, but refiners prioritize gasoline price levels when making production decisions. Gasoline-market profitability and demand signals therefore influence refinery runs and supply availability that feed into U.S. pump prices over the coming weeks."
2013-07-08,3.563,3.553,3.645,3.614,3.481,3.456,3.368,3.666,3.929,The U.S. Energy Information Administration expects the Brent crude oil spot price to average $102 per barrel over the second half of 2013.,"EIA expects Brent crude to average about $102 per barrel in the second half of 2013, indicating elevated crude feedstock costs relative to recent norms."
2013-07-15,3.706,3.681,3.803,3.737,3.606,3.686,3.518,3.665,3.98,"The cost of crude oil is the main driver of gasoline prices, and increased access to U.S. reserves onshore and offshore has led to America's increased energy production.",Crude oil prices were highlighted as the primary driver of U.S. gasoline prices. Expanded access to U.S. onshore and offshore reserves was linked to higher domestic energy production.
2013-07-22,3.751,3.746,3.879,3.804,3.667,3.708,3.58,3.669,4.007,Average spot natural gas prices at most major trading points in the US increased 40% to 60% during the first half of 2013 compared to the same period in 2012.,U.S. spot natural gas prices at most major trading hubs rose roughly 40%–60% in the first half of 2013 versus the same period in 2012. The higher natural gas price environment could affect refinery energy and operating costs over the coming weeks.
2013-07-29,3.716,3.738,3.875,3.822,3.639,3.623,3.552,3.695,3.983,"Natural gas liquids prices have been trending down since the start of 2012, and natural gasoline prices have remained highly correlated to movements in crude oil prices in recent months.",Natural gas liquids prices have been declining since early 2012. Natural gasoline prices have recently stayed highly correlated with crude oil price movements.
2013-08-05,3.701,3.719,3.859,3.795,3.625,3.637,3.52,3.692,3.939,"The average retail price of regular gasoline was $3.65 per gallon on Monday, July","Average U.S. retail regular gasoline was about $3.65 per gallon as of Monday, July (date unspecified). No other details on drivers of price changes (e.g., crude prices, refinery utilization/outages, inventories, demand, or policy) were provided in the excerpt."
2013-08-12,3.633,3.664,3.831,3.742,3.561,3.525,3.464,3.699,3.892,"As of 2013, the United States produced more crude oil than any nation, at any time.","The U.S. became the world’s largest crude oil producer by 2013, indicating strong domestic supply capacity that can affect feedstock availability for U.S. refineries and gasoline markets over the coming weeks. No week-specific updates on crude output, refinery operations, inventories, demand, or retail gasoline pricing were provided."
2013-08-19,3.622,3.651,3.809,3.723,3.554,3.548,3.449,3.693,3.829,"The United States produced more crude oil than any nation, at any time.","U.S. crude oil production reached a record high, making the United States the largest producer in history. Higher domestic crude supply can influence refinery input costs and gasoline prices over the next several weeks."
2013-08-26,3.623,3.649,3.801,3.714,3.559,3.572,3.459,3.675,3.797,"As of August 26, 2013, the average U.S. retail price of gasoline was $3.55 per gallon, despite an increase in crude oil prices since early July.","Average U.S. retail gasoline prices were about $3.55/gal as of Aug. 26, 2013, even though crude oil prices had risen since early July. The week’s coverage highlights a disconnect where higher crude prices had not yet translated into higher pump prices."
2013-09-02,3.678,3.7,3.826,3.759,3.623,3.679,3.484,3.678,3.803,The average natural gas price decreased by 36%,"Average U.S. natural gas prices fell by roughly one-third during the week. Lower natural gas prices can reduce operating costs for refineries and petrochemical feedstocks, indirectly affecting gasoline market fundamentals."
2013-09-09,3.658,3.682,3.823,3.753,3.59,3.619,3.454,3.684,3.851,The US city average for all types of gasoline prices is measured by the BLS Consumer Price Index for All Urban Consumers (CPI-U).,"The BLS CPI-U tracks the U.S. city average price level for all types of gasoline, providing a benchmark series for recent and upcoming weekly gasoline price movements. No additional information on supply, demand, inventories, crude prices, refinery operations, or policy changes was provided."
2013-09-16,3.619,3.629,3.79,3.717,3.518,3.535,3.379,3.664,3.955,"The pricing of E85 relative to gasoline is increasingly competitive, driven by the price of crude oil, which is the main driver of gasoline prices.","E85 is becoming more price-competitive versus regular gasoline, with the shift attributed mainly to crude oil price movements. Crude oil prices are identified as the primary driver of U.S. gasoline prices."
2013-09-23,3.567,3.556,3.745,3.642,3.439,3.506,3.308,3.639,3.921,"The United States consumes a significant amount of gasoline, with the average price of a gallon of gasoline in the U.S. being affected by various factors such as crude oil prices and domestic production.","U.S. gasoline prices are influenced by crude oil prices and domestic production conditions. The United States consumes a significant amount of gasoline, which can affect demand-sensitive price movements."
2013-09-30,3.499,3.509,3.693,3.582,3.404,3.399,3.254,3.602,3.858,"The U.S. is expected to be the largest producer of petroleum and natural gas, with petroleum production including crude oil, natural gas liquids, condensates, refinery processing gain, and others.","The U.S. is expected to be the largest producer of petroleum and natural gas, with petroleum output including crude oil, natural gas liquids, condensates, and refinery processing gains. This indicates potentially ample domestic supply inputs relevant to U.S. gasoline production and pricing in the coming weeks."
2013-10-07,3.441,3.461,3.652,3.53,3.358,3.324,3.206,3.56,3.791,"The benchmark price for natural gas in the United States is the Henry Hub price point located in Erath, Louisiana.","U.S. natural gas benchmark pricing is referenced to the Henry Hub price point located in Erath, Louisiana."
2013-10-14,3.43,3.448,3.606,3.502,3.365,3.349,3.188,3.512,3.739,"The United States has been dependent on oil for 40 years, with the Arab members of the OPEC oil cartel first jolting the country awake to the true costs of oil dependence in 1973.","The U.S. has been dependent on oil for about four decades, highlighted since the 1973 OPEC Arab oil embargo exposed the economic costs of oil dependence. This provides historical context on how OPEC supply actions can influence U.S. fuel prices."
2013-10-21,3.435,3.455,3.575,3.487,3.397,3.367,3.208,3.48,3.709,"The 1973 oil embargo led to a quadrupling of oil prices, contributing to a deep global recession and setting US energy policy on a path that still guides us today.","The 1973 oil embargo caused oil prices to rise by roughly fourfold, triggering a deep global recession. The episode is cited as a key driver shaping long-lasting U.S. energy policy and market structure that still influences oil and refined-product pricing dynamics today."
2013-10-28,3.372,3.42,3.544,3.467,3.351,3.255,3.151,3.422,3.663,The U.S. average weekly gasoline price is affected by regional crude oil pricing.,U.S. average weekly gasoline prices are influenced by regional crude oil pricing differences across U.S. markets. Regional crude oil price movements can therefore affect near-term gasoline price trends at the national level.
2013-11-04,3.343,3.391,3.516,3.441,3.32,3.243,3.112,3.361,3.617,"In Hawaii, both electricity and gasoline prices follow the price of petroleum.","In Hawaii, gasoline prices closely track petroleum prices. Electricity prices in Hawaii also follow petroleum prices, reinforcing petroleum price movements as a key driver of local fuel costs."
2013-11-11,3.274,3.345,3.479,3.4,3.267,3.133,3.057,3.282,3.561,The United States is experiencing an increase in physical activity due to higher gasoline prices .,U.S. gasoline prices are rising. Higher gasoline prices are coinciding with increased physical activity in the United States.
2013-11-18,3.298,3.381,3.478,3.439,3.312,3.185,3.084,3.238,3.52,"The United States has increased its natural gas production in the Northeast, reducing the net inflow of natural gas into the region and contributing to lower natural gas prices.","Increased U.S. natural gas production in the Northeast reduced net inflows into the region and contributed to lower natural gas prices. Lower natural gas prices can influence refinery and petrochemical operating economics, affecting fuels and blending component markets relevant to near-term gasoline pricing."
