date,date.1,end_date,OT,search_fact,report_fact
2018-01-01,2018-01-01,2018-01-07,0.2337349397590361,"In South Africa, between 2009-2013, seasonal and pandemic influenza, as well as respiratory syncytial virus, were associated with in- and out-of-hospital mortality.",NA
2018-01-08,2018-01-08,2018-01-14,0.1827956989247312,"Avian influenza virus (AIV) subtypes H5 and H7 can infect poultry, causing low pathogenicity AI, but may mutate to highly pathogenic AIV.",NA
2018-01-15,2018-01-15,2018-01-21,0.1884057971014492,"Morocco and Egypt reported co-circulation of influenza A(H1N1)pdm09, A(H3N2), and influenza B, while Tunisia reported influenza A(H1N1)pdm09 and A(H3N2) in the northern Africa influenza transmission zone.",No specific data on flu patients or proportion of flu patients to total number of patients in African region each week is mentioned in the article.
2018-01-22,2018-01-22,2018-01-28,0.1959134615384615,"Influenza viruses are a significant threat to public health, particularly in sub-Saharan Africa, where they are often overlooked.",NA
2018-01-29,2018-01-29,2018-02-04,0.1923076923076923,Influenza vaccination during pregnancy has been shown to prevent influenza illness among pregnant women and protect their young infants.,NA
2018-02-05,2018-02-05,2018-02-11,0.1739130434782608,"Influenza virus infection is responsible for considerable illness, hospitalization, and mortality, especially among older adults and young children.",NA
2018-02-12,2018-02-12,2018-02-18,0.1890547263681592,"Objective facts about the Public Health and FLU situation:
Influenza viruses cause acute viral infections affecting around 1 billion people annually. 
Influenza virus interactions with bacteria and viruses can impact the severity of the infection. 
The 1918 Spanish flu pandemic infected a third of all people on Earth, killing up to 50 million.",NA
2018-02-19,2018-02-19,2018-02-25,0.1631799163179916,"Seasonal influenza is a respiratory transmittable infection caused by different subtypes (types A, B, C, and D) of influenza viruses.",NA
2018-02-26,2018-02-26,2018-03-04,0.1791044776119403,Influenza infection is a highly contagious viral infection that mainly affects the respiratory system.,NA
2018-03-05,2018-03-05,2018-03-11,0.0977130977130977,"This year marks the centenary of the “Spanish flu” pandemic, the most devastating viral pandemic in history caused by an H1N1 influenza A virus that infected an estimated 500 million people worldwide.",NA
2018-03-12,2018-03-12,2018-03-18,0.1145281018027571,"The incubation period of influenza virus infection is usually 3 to 5 days following symptom onset, but can be extended in severe cases.",NA
2018-03-19,2018-03-19,2018-03-25,0.1574178935447338,"Objective facts about the Public Health and FLU situation: 
Influenza infection observations are typically sparse in tropical Africa due to scarce resources. 
National Influenza Centers (NICs) are expected to select and share representative influenza virus specimens and/or isolates with WHO Collaborating Centers (CCs) for detailed antigenic and genetic analysis. 
Influenza is a zoonotic disease that originates in another species, such as birds or pigs.",NA
2018-03-26,2018-03-26,2018-04-01,0.1128571428571428,"The leaf extract of Clerodendrum glabrum, high in flavonoid content, is used for cough, cold, sore throat, and chest complaints.",NA (There is no specific information about the proportion of flu patients to the total number of patients in the African region each week in this excerpt.)
2018-04-02,2018-04-02,2018-04-08,0.1049798115746971,"Influenza and respiratory syncytial virus (RSV) infections are a significant burden in South Africa, particularly in high HIV prevalence settings.",NA
2018-04-09,2018-04-09,2018-04-15,0.1048275862068965,"Influenza A Virus, H5N1, and other influenza strains have been studied in various contexts, including vaccine development, infection spread, and zoonotic transmission.",NA
2018-04-16,2018-04-16,2018-04-22,0.1373626373626373,Influenza is ranked highest in burden of disease measured in DALYs (Disability-Adjusted Life Years) in Europe.,NA
2018-04-23,2018-04-23,2018-04-29,0.1397435897435897,"Influenza viruses undergo high mutation rates and frequent genetic reassortment, making them unpredictable.",NA
2018-04-30,2018-04-30,2018-05-06,0.1239092495636998,Influenza virus is one of the common non-influenza respiratory viruses that cause severe acute respiratory infection (SARI).,"The article does not provide specific data on the proportion of flu patients to the total number of patients in the African region each week. However, it mentions that Africa CDC is working to establish a situation room to monitor emerging disease threats, including influenza, across Africa."
2018-05-07,2018-05-07,2018-05-13,0.1516936671575846,"Influenza D Virus (IDV) has been found in feral swine populations in the United States, and evidence suggests it circulates in domestic animals in North America, Asia, Africa, and Europe.",NA
2018-05-14,2018-05-14,2018-05-20,0.0881987577639751,"The 1918 flu pandemic was a significant event in public health history, with no vaccines available to prevent flu infection.",NA
2018-05-21,2018-05-21,2018-05-27,0.1664482306684141,"In 2018, the influenza virus was responsible for a significant burden of severe acute respiratory infections, with 94% of cases due to infection with influenza type A.",NA (There is no information about flu patients or total number of patients in African region in this report)
2018-05-28,2018-05-28,2018-06-03,0.1619718309859155,"There is a lack of systematic investigation on human respiratory syncytial virus (HRSV) infection in Africa, and it is a significant contributor to influenza-like illness.",NA
2018-06-04,2018-06-04,2018-06-10,0.206601466992665,"Influenza A(H5N8) virus was detected in wild and domestic birds in Cameroon in 2017, and spread into West Africa in late 2016 during the autumn bird migration.",NA
2018-06-11,2018-06-11,2018-06-17,0.1909340659340659,"Influenza is a significant public health concern in Africa, with a high burden of disease and limited data on its epidemiology .",NA
2018-06-18,2018-06-18,2018-06-24,0.1932245922208281,The H5N1 Gs/GD influenza viruses have been circulating in Eurasia and have been detected in Africa and North America.,NA
2018-06-25,2018-06-25,2018-07-01,0.1461538461538461,Influenza-associated lower respiratory tract infection (LRTI) hospitalizations in South African children aged 0–4 years are published.,NA
2018-07-02,2018-07-02,2018-07-08,0.1057563587684069,"Objective facts about the Public Health and FLU situation: 
The prevalence of human respiratory syncytial virus infection in people in Africa is a significant public health concern. 
EU case definitions for influenza and other respiratory diseases have been established. 
Swine influenza viruses have been detected in Northern Vietnam in 2013-2014. 
Influenza surveillance systems in sub-Saharan Africa face challenges despite using standard case definitions. 
H1N1 influenza is a subtype of influenza A virus that causes upper and lower respiratory tract infections.",NA
2018-07-09,2018-07-09,2018-07-15,0.1354309165526676,"In July 2018, no new cases of human influenza A(H5N1) were reported in Egypt.",NA
2018-07-16,2018-07-16,2018-07-22,0.1591639871382636,"Influenza A virus shows a seasonal trend of occurrence. 
In Central Africa, data on influenza-like illnesses (ILIs) are recent. 
Avian influenza viruses occur naturally among birds, with a concern about H5N1. 
Neuraminidase inhibition assay identifies more influenza virus infections than hemagglutination inhibition assay. 
Influenza virus is a common respiratory infection, with 8.8% of cases in an adult community-acquired pneumonia study.",NA
2018-07-23,2018-07-23,2018-07-29,0.1312154696132596,"Influenza is an emerging infectious disease/pathogen, according to NIAID.",NA
2018-07-30,2018-07-30,2018-08-05,0.1469194312796208,The influenza vaccine roll-out may have an impact on antibiotic use in Africa.,NA
2018-08-06,2018-08-06,2018-08-12,0.1186440677966101,A recent study found serological evidence of IAV H9 subtype infection in 30% of frugivorous bats tested in Africa.,NA
2018-08-13,2018-08-13,2018-08-19,0.1112696148359486,"Influenza is the most common viral cause of community-acquired pneumonia (CAP) in adults, identified in 9% of patients.",NA
2018-08-20,2018-08-20,2018-08-26,0.1565349544072948,Currently available influenza virus vaccines have inadequate effectiveness and are reformulated annually due to viral antigenic drift.,NA (No information is provided about the proportion of flu patients to the total number of patients in African region each week)
2018-08-27,2018-08-27,2018-09-02,0.1698412698412698,"Influenza in Africa is a long-overlooked disease, and its epidemiology is not well understood.",NA
2018-09-03,2018-09-03,2018-09-09,0.1688311688311688,"Influenza is a significant public health concern in Africa, with several countries reporting cases and outbreaks, including Ethiopia, South Africa, and Nigeria.",NA
2018-09-10,2018-09-10,2018-09-16,0.1869618696186961,"The flu is a respiratory infection that affects many people each year, causing mild to severe symptoms.",NA
2018-09-17,2018-09-17,2018-09-23,0.1605263157894736,Influenza viruses are a leading global infectious cause of mortality in all age groups.,NA
2018-09-24,2018-09-24,2018-09-30,0.2208672086720867,"The 2017-2018 flu season saw approximately 80,000 deaths in the US, making it one of the deadliest seasons on record.",NA
2018-10-01,2018-10-01,2018-10-07,0.1968085106382978,"Influenza is one of the most common causes of virus diseases worldwide, and virus detection requires determination of Influenza RNA in the upper respiratory tract.",NA (No information is provided in the excerpt about the proportion of flu patients to the total number of patients in African region each week)
2018-10-08,2018-10-08,2018-10-14,0.2198275862068965,The flu vaccine contains an inactivated virus that cannot give you influenza.,NA
2018-10-15,2018-10-15,2018-10-21,0.1677675033025099,Avian influenza virus transmission through ingestion of raw fresh poultry meat and table eggs sourced from infected poultry may occur if there is a high concentration of the virus.,NA
2018-10-22,2018-10-22,2018-10-28,0.1831683168316831,"Influenza virus infection has been identified in returning international travelers, and influenza activity has been reported in temperate Southern Africa.",NA
