date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2007-01-22,2.216,2.262,2.298,2.341,2.193,2.025,2.099,2.203,2.556,"Objective facts about the Economy and Energy situation: 
The United States has an emergency inventory of oil, known as the Strategic Petroleum Reserve (SPR), to provide a cushion against disruptions in oil supplies. 
The President's plan aims to reduce projected gasoline consumption by 20 percent in 2017, which could slow the growth of oil prices and lower the cost of gasoline.","[No Notable Change] The SPR serves only as a contingency cushion and the consumption-reduction plan targets 2017 demand rather than next-week supply, implying no immediate pressure on U.S. gasoline prices."
2007-01-29,2.213,2.224,2.266,2.298,2.157,2.115,2.062,2.166,2.506,"The price of crude oil and natural gas was high in 2007, leading to record annual profits for oil companies like Exxon.","[No Notable Change] A reference to high crude and gas prices in 2007 is historical and provides no current-week supply, demand, or policy signal that would move U.S. gasoline prices next week."
2007-02-05,2.237,2.224,2.248,2.276,2.179,2.174,2.09,2.167,2.524,"The Jones Act, which requires U.S.-built ships for domestic transportation, is estimated to cost $163.2 million per year, including $15.2 million for dry cargo ships and $5.1 million for tug/barge.","[No Notable Change] Jones Act cost estimates describe a structural annual expense without any reported week-to-week shift in crude supply, refining output, inventories, or demand that would move U.S. gasoline prices next week."
2007-02-12,2.287,2.248,2.265,2.295,2.208,2.256,2.135,2.184,2.586,"In February 2007, the price of crude oil averaged $66 per barrel.",[No Notable Change] A single historical note that crude oil averaged $66 per barrel in February 2007 provides no current supply-demand signal to move U.S. gasoline prices next week.
2007-02-19,2.341,2.301,2.308,2.341,2.268,2.316,2.175,2.229,2.646,The price of natural gas in the United States generally tracks the price of crude oil.,"[No Notable Change] A general statement that U.S. natural gas prices track crude oil provides no new week-specific information about crude supply/demand, refinery operations, or gasoline inventories to shift U.S. gasoline prices."
2007-02-26,2.428,2.394,2.407,2.427,2.366,2.4,2.279,2.289,2.715,"Objective facts about the Economy and Energy situation:
The price of crude oil is uncertain and affects the cost of gasoline and other energy products. 
The Henry Hub spot price of natural gas declined 27 cents per MMBtu in a week. 
Natural gas prices are affected by the weather and supply and demand. 
The price of chemical grade benzene is affected by supply and demand.","[No Notable Change] Crude oil is described as uncertain with no directional change given and the only quantified move is a natural-gas price decline, which has limited direct impact on U.S. gasoline prices."
2007-03-05,2.551,2.546,2.563,2.584,2.512,2.496,2.412,2.396,2.814,"The global jet fuel price index provides weekly updates, and the petrol price in South Africa is directly linked to the price of petrol quoted in US dollars.","[No Notable Change] The content discusses a global jet fuel index and South African petrol pricing linkage to USD without any U.S.-specific supply, demand, inventory, or refinery developments that would move U.S. gasoline prices next week."
2007-03-12,2.605,2.588,2.614,2.636,2.544,2.517,2.447,2.457,2.971,"The United States has a refinery yield of gasoline per barrel of oil that is higher than Iran's, with 0.89 compared to Iran's less than one-half.","[No Notable Change] A comparative fact about U.S. refinery gasoline yield versus Iran provides no new information on U.S. supply, demand, inventories, or crude costs that would move gasoline prices next week."
2007-03-19,2.623,2.603,2.631,2.66,2.553,2.516,2.453,2.533,3.028,The real price spread between motor gasoline and residual fuel oil in the US from 1983-2006 is shown in Table 2.,"[No Notable Change] A historical 1983–2006 gasoline–residual fuel oil price spread table provides no current-week supply, demand, or policy information to shift U.S. gasoline prices next week."
2007-03-26,2.655,2.629,2.658,2.693,2.573,2.548,2.487,2.58,3.067,"The United States is a major consumer of foreign oil, and refinery outages can impact petroleum prices.",[No Notable Change] The note is a general statement about oil imports and refinery outages without reporting any specific disruption or supply shift that would move U.S. gasoline prices next week.
2007-04-02,2.753,2.727,2.752,2.789,2.673,2.643,2.612,2.66,3.147,"The price of oil and gasoline has been a significant concern in the United States, with high prices affecting college students' expenditures and influencing public attitudes towards climate change.","[No Notable Change] The article only notes that oil and gasoline prices are a concern and affect consumer behavior, without any new supply/demand, inventory, refining, or policy developments that would shift U.S. gasoline prices next week."
2007-04-09,2.848,2.812,2.797,2.839,2.796,2.776,2.721,2.761,3.188,"The United States is increasingly dependent on imported energy, with oil and gas companies leasing federal lands and waters agreeing to pay royalties to the government.","[No Notable Change] Rising U.S. dependence on imported energy and federal leasing/royalty arrangements are broad structural factors with no immediate, week-ahead supply or demand shock indicated for gasoline prices."
2007-04-16,2.922,2.896,2.863,2.902,2.901,2.838,2.809,2.845,3.244,The United States Natural Gas Fund (UNG) is an exchange-traded security designed to track natural gas prices.,"[No Notable Change] The mention of UNG tracking natural gas prices provides no information on crude oil, refining, or gasoline supply-demand conditions that would move U.S. gasoline prices next week."
2007-04-23,2.917,2.893,2.873,2.908,2.887,2.808,2.803,2.889,3.267,"As of 2007, the United States relies heavily on oil, with 40% of energy demand and over 99% of transportation fuel needs met by oil, according to the US Department of Energy.","[No Notable Change] A general 2007-era statement about U.S. oil dependence provides no new supply, demand, or refinery disruption information that would move U.S. gasoline prices next week."
2007-04-30,3.017,2.974,2.977,2.979,2.97,2.957,2.901,3.003,3.327,The price of imported low sulfur light crude oil is projected to increase in the long term according to the U.S. Department of Energy's Energy Information Administration (EIA).,[No Notable Change] A long-term EIA projection for higher imported low-sulfur light crude does not indicate an immediate supply-demand shift that would materially move U.S. gasoline prices next week.
2007-05-07,3.097,3.016,3.045,3.036,2.992,3.106,2.917,3.138,3.422,"The global price of oil was $15.50 per barrel as of May 8, 2007, according to the First Trust Natural Gas ETF (FCG) Stock Price, News, Quote.","[No Notable Change] The provided item is unrelated to U.S. gasoline fundamentals and even cites an implausible $15.50/bbl oil price, offering no actionable indication of next-week pump price movement."
2007-05-14,3.143,3.04,3.076,3.071,3.007,3.2,2.961,3.239,3.426,The global oil price peaked at above US$140 in 2008 . The average terminal rack price of fuel is used to determine the selling price of seized fuel .,"[No Notable Change] The content is historical/background (2008 oil peak and a generic note on terminal rack pricing) and provides no current-week supply, demand, or refinery disruption signal that would move U.S. gasoline prices next week."
2007-05-21,3.258,3.155,3.14,3.143,3.169,3.353,3.141,3.312,3.42,"As of May 2007, the average U.S. retail price of unleaded, regular gasoline hit an all-time high of $3.227 a gallon.","[No Notable Change] A single historical fact about gasoline prices in May 2007 provides no current-week supply, demand, or crude/refining developments to shift U.S. gasoline prices next week."
2007-05-28,3.25,3.157,3.162,3.169,3.147,3.35,3.116,3.324,3.396,"In 2007, the United States faced issues with refinery capacity, leading to high gasoline prices.","[No Notable Change] A historical note about 2007 refinery capacity constraints provides no new, current-week supply or demand information, so it should not affect next week’s U.S. gasoline prices."
2007-06-04,3.2,3.127,3.148,3.157,3.099,3.256,3.068,3.308,3.366,"The United States has been experiencing rising gas prices, which has made energy policy a salient political issue.",[Notable Increase] Rising U.S. gas prices during the week indicate upward momentum likely to carry into the following week.
2007-06-11,3.122,3.082,3.121,3.115,3.047,3.105,3.01,3.273,3.314,The cost of a barrel of crude oil increased from $3 in 1973 to over $30 in 1979 due to OPEC price increases.,"[No Notable Change] The article is purely historical (1970s OPEC-driven crude increases) and provides no current-week supply, demand, refinery, or inventory information to shift U.S. gasoline prices next week."
2007-06-18,3.057,3.037,3.072,3.081,2.994,3.015,2.95,3.229,3.237,"Gasoline trades on an international market, and if U.S. gasoline prices were kept below world market levels, there would be shortages in the country.","[No Notable Change] The statement is a general explanation about gasoline’s linkage to global markets and provides no new supply, demand, or policy development that would shift U.S. gasoline prices next week."
2007-06-25,3.029,3.007,3.052,3.053,2.961,3.0,2.927,3.186,3.194,"The national average price of gasoline in the US was $2.975 a gallon in June 2007, according to AAA and the Oil Price Information Service.",[No Notable Change] A single historical data point (June 2007 national average at $2.975/gal) provides no current supply-demand or crude/refining catalyst to shift next week’s U.S. gasoline prices.
2007-07-02,3.005,2.987,3.042,3.032,2.937,2.984,2.899,3.144,3.155,"Crude oil prices are near-record highs, and oil companies are reaping billions in profits.","[Notable Increase] Near-record high crude oil prices typically raise gasoline input costs, putting upward pressure on U.S. pump prices next week."
